pin_code,state,district,raw_ltm_rainfall_mm,raw_cdd_p90_days,raw_deficit_freq_pct,raw_trend_mm_per_decade,trend_direction,trend_significant,mk_pval,data_source,nn_pincodes_used,nn_max_dist_km,pet_mm,aridity_index,chirps_ltm_mm,chirps_deficit_pct,chirps_monsoon_conc,chirps_trend_mm_yr,chirps_trend_pval,norm_aridity_index,norm_ltm_rainfall,norm_deficit_freq,norm_cdd_p90,norm_monsoon_conc,norm_trend,drought_score,risk_level
209503,Uttar Pradesh,Farrukhabad,987.9,76.2,17.61,7.94,Mild Wetting,False,0.7701,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,27.55,80.41,50.0,57.44,High
209504,Uttar Pradesh,Farrukhabad,982.3,77.5,17.93,19.95,Strong Wetting,False,0.455,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,28.56,80.41,50.0,57.59,High
209505,Uttar Pradesh,Farrukhabad,952.8,78.3,19.81,17.17,Strong Wetting,False,0.5104,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,29.18,80.41,50.0,57.68,High
209601,Uttar Pradesh,Farrukhabad,981.3,79.6,14.46,28.06,Strong Wetting,False,0.2775,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,30.19,80.41,50.0,57.83,High
209602,Uttar Pradesh,Farrukhabad,965.4,80.7,17.73,18.81,Strong Wetting,False,0.4594,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,31.05,80.41,50.0,57.96,High
209621,Uttar Pradesh,Farrukhabad,1020.3,75.2,18.18,26.04,Strong Wetting,False,0.3724,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,26.77,80.41,50.0,57.32,High
209622,Uttar Pradesh,Farrukhabad,1020.1,76.3,18.53,14.82,Strong Wetting,False,0.607,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,27.63,80.41,50.0,57.45,High
209625,Uttar Pradesh,Farrukhabad,989.4,79.6,18.56,22.84,Strong Wetting,False,0.3907,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,30.19,80.41,50.0,57.83,High
209651,Uttar Pradesh,Farrukhabad,944.7,81.2,17.56,17.59,Strong Wetting,False,0.5166,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,31.44,80.41,50.0,58.02,High
209652,Uttar Pradesh,Farrukhabad,917.2,82.0,17.15,18.88,Strong Wetting,False,0.5263,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,32.06,80.41,50.0,58.11,High
209720,Uttar Pradesh,Kannauj,912.5,77.7,15.15,30.28,Strong Wetting,False,0.238,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,28.72,80.41,50.0,57.61,High
209721,Uttar Pradesh,Kannauj,920.3,77.0,14.39,29.44,Strong Wetting,False,0.2367,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,28.17,80.41,50.0,57.53,High
209722,Uttar Pradesh,Kannauj,923.0,79.3,12.23,38.01,Strong Wetting,False,0.1404,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,29.96,80.41,50.0,57.8,High
209723,Uttar Pradesh,Kannauj,919.7,78.8,17.15,55.01,Strong Wetting,True,0.0464,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,29.57,80.41,50.0,57.74,High
209724,Uttar Pradesh,Farrukhabad,943.4,80.5,12.12,29.36,Strong Wetting,False,0.2363,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,30.89,80.41,50.0,57.94,High
209725,Uttar Pradesh,Kannauj,946.9,80.9,12.99,28.61,Strong Wetting,False,0.2497,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,31.21,80.41,50.0,57.99,High
209726,Uttar Pradesh,Kannauj,919.8,78.8,12.66,33.77,Strong Wetting,False,0.1918,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,29.57,80.41,50.0,57.74,High
209727,Uttar Pradesh,Kannauj,938.1,79.7,17.42,43.13,Strong Wetting,False,0.1516,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,30.27,80.41,50.0,57.85,High
209728,Uttar Pradesh,Kannauj,918.2,77.2,15.68,42.66,Strong Wetting,False,0.1256,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,28.33,80.41,50.0,57.55,High
209729,Uttar Pradesh,Kannauj,914.2,77.7,13.26,31.49,Strong Wetting,False,0.1993,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,28.72,80.41,50.0,57.61,High
209731,Uttar Pradesh,Kannauj,903.8,78.2,14.77,43.74,Strong Wetting,False,0.1353,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,29.11,80.41,50.0,57.67,High
209732,Uttar Pradesh,Kannauj,904.4,76.1,16.43,52.9,Strong Wetting,False,0.0636,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,27.47,80.41,50.0,57.43,High
209733,Uttar Pradesh,Kannauj,922.6,79.4,10.66,33.1,Strong Wetting,False,0.1641,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,30.04,80.41,50.0,57.81,High
209734,Uttar Pradesh,Kannauj,914.2,78.0,19.76,55.46,Strong Wetting,True,0.0382,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,28.95,80.41,50.0,57.65,High
209735,Uttar Pradesh,Kannauj,908.0,78.0,12.27,33.02,Strong Wetting,False,0.19,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,28.95,80.41,50.0,57.65,High
209736,Uttar Pradesh,Kannauj,882.7,76.7,17.23,46.36,Strong Wetting,False,0.0722,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,27.94,80.41,50.0,57.5,High
209738,Uttar Pradesh,Kannauj,895.7,77.1,16.16,51.9,Strong Wetting,True,0.0497,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,28.25,80.41,50.0,57.54,High
209739,Uttar Pradesh,Farrukhabad,940.2,79.3,14.34,26.39,Strong Wetting,False,0.2967,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,29.96,80.41,50.0,57.8,High
209743,Uttar Pradesh,Farrukhabad,925.4,79.8,16.96,21.63,Strong Wetting,False,0.4159,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,30.35,80.41,50.0,57.86,High
209745,Uttar Pradesh,Farrukhabad,1004.7,76.1,17.95,18.49,Strong Wetting,False,0.5216,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,27.47,80.41,50.0,57.43,High
209747,Uttar Pradesh,Kannauj,888.3,77.7,13.96,37.18,Strong Wetting,False,0.1419,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,28.72,80.41,50.0,57.61,High
209749,Uttar Pradesh,Farrukhabad,959.6,80.4,14.94,19.59,Strong Wetting,False,0.4105,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,30.82,80.41,50.0,57.93,High
209801,Uttar Pradesh,Unnao,870.4,76.8,20.62,62.0,Strong Wetting,True,0.0117,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,28.02,80.41,50.0,57.51,High
209821,Uttar Pradesh,Unnao,898.4,76.7,19.59,52.42,Strong Wetting,True,0.0237,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,27.94,80.41,50.0,57.5,High
209825,Uttar Pradesh,Unnao,886.2,76.9,22.11,60.43,Strong Wetting,True,0.0114,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,28.09,80.41,50.0,57.52,High
209827,Uttar Pradesh,Unnao,882.5,75.0,22.27,64.31,Strong Wetting,True,0.0063,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,26.61,80.41,50.0,57.3,High
209831,Uttar Pradesh,Unnao,911.2,78.7,20.96,64.67,Strong Wetting,True,0.008,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,29.49,80.41,50.0,57.73,High
209841,Uttar Pradesh,Unnao,935.5,77.4,20.45,60.44,Strong Wetting,True,0.0185,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,28.48,80.41,50.0,57.58,High
209859,Uttar Pradesh,Unnao,930.1,80.4,20.58,61.6,Strong Wetting,True,0.0172,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,30.82,80.41,50.0,57.93,High
209860,Uttar Pradesh,Unnao,835.5,76.1,20.45,57.66,Strong Wetting,True,0.0069,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,27.47,80.41,50.0,57.43,High
209861,Uttar Pradesh,Unnao,806.1,79.3,19.23,57.34,Strong Wetting,True,0.0087,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,29.96,80.41,50.0,57.8,High
209862,Uttar Pradesh,Unnao,800.5,78.4,19.09,56.81,Strong Wetting,True,0.0066,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,29.26,80.41,50.0,57.69,High
209863,Uttar Pradesh,Mathura,815.4,82.1,19.23,46.53,Strong Wetting,True,0.0249,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,32.14,80.41,50.0,58.13,High
209864,Uttar Pradesh,Unnao,840.7,76.1,19.6,47.96,Strong Wetting,True,0.0273,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,27.47,80.41,50.0,57.43,High
209865,Uttar Pradesh,Unnao,844.5,75.9,20.03,51.23,Strong Wetting,True,0.0237,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,27.32,80.41,50.0,57.4,High
209866,Uttar Pradesh,Unnao,876.0,73.0,19.63,53.06,Strong Wetting,True,0.0203,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,25.06,80.41,50.0,57.06,High
209867,Uttar Pradesh,Unnao,863.1,73.2,17.98,51.56,Strong Wetting,True,0.0217,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,25.21,80.41,50.0,57.09,High
209868,Uttar Pradesh,Unnao,951.8,81.9,19.16,54.6,Strong Wetting,True,0.0392,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,31.98,80.41,50.0,58.1,High
209869,Uttar Pradesh,Hardoi,971.2,81.4,19.03,60.27,Strong Wetting,True,0.0261,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,31.6,80.41,50.0,58.04,High
209870,Uttar Pradesh,Unnao,954.9,78.8,20.05,64.36,Strong Wetting,True,0.0215,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,29.57,80.41,50.0,57.74,High
209871,Uttar Pradesh,Unnao,897.2,80.3,19.99,64.99,Strong Wetting,True,0.0118,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,30.74,80.41,50.0,57.92,High
209881,Uttar Pradesh,Unnao,947.0,78.9,20.25,53.98,Strong Wetting,True,0.0374,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,29.65,80.41,50.0,57.75,High
210001,Uttar Pradesh,Banda,896.8,98.5,19.43,31.59,Strong Wetting,False,0.1629,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,44.9,80.41,50.0,60.04,Very High
210120,Uttar Pradesh,Banda,985.0,93.4,16.41,38.77,Strong Wetting,False,0.1401,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,40.93,80.41,50.0,59.45,High
210121,Uttar Pradesh,Banda,875.7,97.4,18.37,30.52,Strong Wetting,False,0.1565,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,44.05,80.41,50.0,59.91,High
210122,Uttar Pradesh,,848.7,97.3,17.41,30.53,Strong Wetting,False,0.135,nearest_neighbour,"[210123, 210128, 210126]",17.8,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,43.97,80.41,50.0,59.9,High
210123,Uttar Pradesh,Banda,842.5,97.6,15.76,29.36,Strong Wetting,False,0.1534,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,44.2,80.41,50.0,59.94,High
210125,Uttar Pradesh,Banda,864.2,97.4,17.22,33.5,Strong Wetting,False,0.1311,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,44.05,80.41,50.0,59.91,High
210126,Uttar Pradesh,Banda,839.9,94.4,16.29,32.4,Strong Wetting,False,0.0951,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,41.71,80.41,50.0,59.56,High
210128,Uttar Pradesh,Banda,862.6,99.1,20.23,30.68,Strong Wetting,False,0.1402,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,45.37,80.41,50.0,60.11,Very High
210129,Uttar Pradesh,Banda,1000.1,91.6,18.29,44.0,Strong Wetting,False,0.1097,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,39.53,80.41,50.0,59.23,High
210201,Uttar Pradesh,Banda,960.7,93.7,14.71,34.56,Strong Wetting,False,0.1699,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,41.17,80.41,50.0,59.48,High
210202,Uttar Pradesh,Banda,969.8,89.8,12.91,37.57,Strong Wetting,False,0.145,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,38.13,80.41,50.0,59.02,High
210203,Uttar Pradesh,Banda,920.9,91.8,14.23,32.1,Strong Wetting,False,0.1895,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,39.69,80.41,50.0,59.26,High
210204,Uttar Pradesh,Chitrakoot,954.0,88.9,11.47,36.94,Strong Wetting,False,0.1538,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,37.43,80.41,50.0,58.92,High
210205,Uttar Pradesh,Chitrakoot,929.5,89.1,12.73,30.81,Strong Wetting,False,0.203,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,37.59,80.41,50.0,58.94,High
210206,Uttar Pradesh,Chitrakoot,908.0,88.5,12.94,30.42,Strong Wetting,False,0.1992,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,37.12,80.41,50.0,58.87,High
210207,Uttar Pradesh,Chitrakoot,888.1,91.2,14.72,33.47,Strong Wetting,False,0.145,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,39.22,80.41,50.0,59.19,High
210208,Uttar Pradesh,Chitrakoot,908.5,88.9,10.87,26.23,Strong Wetting,False,0.2564,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,37.43,80.41,50.0,58.92,High
210209,Uttar Pradesh,Chitrakoot,865.7,91.2,12.75,25.32,Strong Wetting,False,0.2446,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,39.22,80.41,50.0,59.19,High
210301,Uttar Pradesh,Hamirpur,857.4,92.2,20.1,35.78,Strong Wetting,False,0.086,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,40.0,80.41,50.0,59.3,High
210341,Uttar Pradesh,Hamirpur,847.0,97.3,20.31,35.85,Strong Wetting,False,0.0764,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,43.97,80.41,50.0,59.9,High
210421,Uttar Pradesh,Mahoba,911.2,96.0,21.51,42.31,Strong Wetting,False,0.0823,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,42.96,80.41,50.0,59.75,High
210422,Uttar Pradesh,Hamirpur,882.9,119.7,16.8,41.83,Strong Wetting,False,0.1001,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,61.4,80.41,50.0,62.52,Very High
210423,Uttar Pradesh,Mahoba,946.4,105.3,20.71,37.46,Strong Wetting,False,0.1284,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,50.19,80.41,50.0,60.83,Very High
210424,Uttar Pradesh,Mahoba,883.9,96.7,18.75,39.92,Strong Wetting,False,0.0933,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,43.5,80.41,50.0,59.83,High
210425,Uttar Pradesh,Hamirpur,877.5,97.0,20.8,42.52,Strong Wetting,False,0.0682,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,43.74,80.41,50.0,59.87,High
210426,Uttar Pradesh,Mahoba,955.9,111.7,20.74,37.85,Strong Wetting,False,0.13,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,55.18,80.41,50.0,61.58,Very High
210427,Uttar Pradesh,Mahoba,928.5,98.5,18.46,39.22,Strong Wetting,False,0.1105,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,44.9,80.41,50.0,60.04,Very High
210428,Uttar Pradesh,Hamirpur,876.8,116.6,17.56,42.38,Strong Wetting,False,0.0819,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,58.99,80.41,50.0,62.15,Very High
210429,Uttar Pradesh,Mahoba,904.1,101.6,21.83,39.13,Strong Wetting,False,0.1092,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,47.32,80.41,50.0,60.4,Very High
210430,Uttar Pradesh,Hamirpur,886.9,124.0,16.27,41.82,Strong Wetting,False,0.0978,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,64.75,80.41,50.0,63.02,Very High
210431,Uttar Pradesh,Hamirpur,884.7,109.3,19.84,44.29,Strong Wetting,False,0.0633,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,53.31,80.41,50.0,61.3,Very High
210432,Uttar Pradesh,Hamirpur,860.8,113.3,18.5,41.9,Strong Wetting,False,0.0812,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,56.42,80.41,50.0,61.77,Very High
210433,Uttar Pradesh,Mahoba,976.8,103.9,19.98,39.33,Strong Wetting,False,0.1252,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,49.11,80.41,50.0,60.67,Very High
210501,Uttar Pradesh,Hamirpur,844.9,100.1,21.07,37.89,Strong Wetting,False,0.0769,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,46.15,80.41,50.0,60.23,Very High
210502,Uttar Pradesh,Hamirpur,854.5,94.8,18.73,34.92,Strong Wetting,False,0.0857,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,42.02,80.41,50.0,59.61,High
210504,Uttar Pradesh,Hamirpur,868.9,98.4,18.97,36.86,Strong Wetting,False,0.106,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,44.82,80.41,50.0,60.03,Very High
210505,Uttar Pradesh,Hamirpur,841.9,94.2,20.66,34.5,Strong Wetting,False,0.1234,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,41.56,80.41,50.0,59.54,High
210506,Uttar Pradesh,Hamirpur,855.3,103.5,20.55,40.62,Strong Wetting,False,0.0722,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,48.79,80.41,50.0,60.62,Very High
210507,Uttar Pradesh,Hamirpur,853.1,98.9,19.65,34.47,Strong Wetting,False,0.0982,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,45.21,80.41,50.0,60.09,Very High
211001,Uttar Pradesh,Prayagraj,816.5,92.7,13.86,24.18,Strong Wetting,False,0.2376,nearest_neighbour,"[211023, 211017, 211014]",2.0,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,40.39,80.41,50.0,59.36,High
211002,Uttar Pradesh,Prayagraj,831.6,94.2,12.5,24.82,Strong Wetting,False,0.2315,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,41.56,80.41,50.0,59.54,High
211003,Uttar Pradesh,Prayagraj,829.8,94.7,11.36,22.35,Strong Wetting,False,0.2707,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,41.95,80.41,50.0,59.6,High
211004,Uttar Pradesh,Prayagraj,842.3,91.1,13.64,25.56,Strong Wetting,False,0.2658,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,39.14,80.41,50.0,59.18,High
211005,Uttar Pradesh,Prayagraj,842.0,95.4,11.36,25.05,Strong Wetting,False,0.2531,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,42.49,80.41,50.0,59.68,High
211006,Uttar Pradesh,Prayagraj,844.3,94.5,11.36,26.84,Strong Wetting,False,0.2158,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,41.79,80.41,50.0,59.57,High
211007,Uttar Pradesh,Prayagraj,817.1,95.1,11.36,21.1,Strong Wetting,False,0.2889,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,42.26,80.41,50.0,59.64,High
211008,Uttar Pradesh,Prayagraj,832.9,94.2,11.36,22.57,Strong Wetting,False,0.2721,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,41.56,80.41,50.0,59.54,High
211009,Uttar Pradesh,,871.5,91.5,12.5,29.72,Strong Wetting,False,0.172,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,39.46,80.41,50.0,59.22,High
211010,Uttar Pradesh,Prayagraj,851.4,91.7,11.82,24.46,Strong Wetting,False,0.234,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,39.61,80.41,50.0,59.25,High
211011,Uttar Pradesh,Prayagraj,803.8,89.3,15.34,25.94,Strong Wetting,False,0.2679,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,37.74,80.41,50.0,58.97,High
211012,Uttar Pradesh,Prayagraj,812.1,89.8,13.77,26.75,Strong Wetting,False,0.2463,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,38.13,80.41,50.0,59.02,High
211013,Uttar Pradesh,Prayagraj,863.7,87.7,14.16,23.06,Strong Wetting,False,0.3414,nearest_neighbour,"[211022, 211021, 221507]",6.9,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,36.5,80.41,50.0,58.78,High
211014,Uttar Pradesh,Prayagraj,812.6,90.2,15.91,26.9,Strong Wetting,False,0.1991,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,38.44,80.41,50.0,59.07,High
211015,Uttar Pradesh,Prayagraj,808.5,94.7,11.36,20.22,Strong Wetting,False,0.2929,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,41.95,80.41,50.0,59.6,High
211016,Uttar Pradesh,Prayagraj,807.4,95.4,11.36,20.21,Strong Wetting,False,0.2883,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,42.49,80.41,50.0,59.68,High
211017,Uttar Pradesh,Prayagraj,818.8,94.0,13.64,22.81,Strong Wetting,False,0.2472,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,41.4,80.41,50.0,59.52,High
211018,Uttar Pradesh,Prayagraj,833.3,93.8,13.64,27.29,Strong Wetting,False,0.1923,polygon_zonal_stats,,,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,41.25,80.41,50.0,59.49,High
211019,Uttar Pradesh,Prayagraj,866.8,90.7,13.21,27.73,Strong Wetting,False,0.2267,nearest_neighbour,"[211020, 211006, 211005]",6.9,1402,0.7442,1043.38,16.435,84.616,1.4994,0.3741,73.63,72.52,45.47,38.83,80.41,50.0,59.13,High
