pin_code,state,district,flood_hazard_pct,flood_occurrence_pct,twi_pct,water_prox_pct,rainfall_score,flood_trend_raw,flood_hazard_pct_norm,flood_occurrence_pct_norm,twi_pct_norm,water_prox_pct_norm,rainfall_score_norm,flood_trend_norm,method,flood_score,flood_risk_level,weight_scheme,is_coastal,coastal_adjustment,flood_score_raw
431202,Maharashtra,Jalna,3.0,0.0,68.0,100.0,12.58,0.2273591065459542,46.18,38.61,79.28,100.0,12.58,0.37,polygon,41.59,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,41.59
431203,Maharashtra,Jalna,0.0,0.0,68.0,100.0,15.03,0.0210755813953488,15.94,38.61,79.28,100.0,15.03,0.03,polygon,37.3365,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,37.3365
431204,Maharashtra,Jalna,4.0,0.0,68.0,100.0,14.32,0.4708369729214643,49.31,38.61,79.28,100.0,14.32,0.76,polygon,42.418,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,42.418
431205,Maharashtra,Jalna,1.0,1.0,69.0,96.0,14.84,0.3166052329445888,35.89,82.43,96.48,96.0,14.84,0.51,polygon,48.9735,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,48.9735
431206,Maharashtra,Jalna,5.0,0.0,69.0,100.0,13.01,0.2469212338521857,51.98,38.61,96.48,100.0,13.01,0.4,polygon,45.112,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,45.112
431207,Maharashtra,Jalna,3.0,0.0,68.0,100.0,14.57,0.2359491180809912,46.18,38.61,79.28,100.0,14.57,0.38,polygon,41.891,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,41.891
431208,Maharashtra,Jalna,2.0,0.0,68.0,100.0,14.85,0.2448912597455888,42.22,38.61,79.28,100.0,14.85,0.4,polygon,41.344,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,41.344
431209,Maharashtra,Jalna,3.0,0.0,68.0,100.0,16.2,0.4317123496183378,46.18,38.61,79.28,100.0,16.2,0.7,polygon,42.2155,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,42.2155
431211,Maharashtra,Jalna,8.0,0.0,68.0,100.0,14.81,0.3778322106552357,57.85,38.61,79.28,100.0,14.81,0.61,polygon,43.73500000000001,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,43.73500000000001
431212,Maharashtra,Jalna,6.0,0.0,69.0,92.0,14.06,0.4730869001297016,54.23,38.61,96.48,92.0,14.06,0.77,polygon,44.4995,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.4995
431213,Maharashtra,Jalna,1.0,1.0,68.0,100.0,15.32,0.5499703615886189,35.89,82.43,79.28,100.0,15.32,0.89,polygon,47.1605,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,47.1605
431214,Maharashtra,Jalna,0.0,0.0,69.0,100.0,14.57,0.1294592179310678,15.94,38.61,96.48,100.0,14.57,0.21,polygon,39.8925,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,39.8925
431215,Maharashtra,Jalna,0.0,0.0,68.0,100.0,20.43,0.0078688524590163,15.94,38.61,79.28,100.0,20.43,0.01,polygon,38.1415,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,38.1415
431401,Maharashtra,Parbhani,9.0,0.0,68.0,95.0,17.09,0.0614084038801752,59.33,38.61,79.28,95.0,17.09,0.1,polygon,43.4215,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,43.4215
431402,Maharashtra,Parbhani,9.0,0.0,68.0,97.0,17.09,0.032627416733377,59.33,38.61,79.28,97.0,17.09,0.05,polygon,43.709,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,43.709
431501,Maharashtra,Jalna,7.0,0.0,69.0,100.0,16.42,1.0678509546094928,56.21,38.61,96.48,100.0,16.42,1.73,polygon,46.5905,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,46.5905
431502,Maharashtra,Jalna,27.0,13.0,69.0,100.0,17.28,21.033404544571763,73.95,97.58,96.48,100.0,17.28,34.13,polygon,66.326,Very High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,66.326
431503,Maharashtra,Jalna,5.0,0.0,69.0,86.0,17.78,0.3714401852581789,51.98,38.61,96.48,86.0,17.78,0.6,polygon,43.7775,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,43.7775
431504,Maharashtra,Jalna,5.0,1.0,68.0,100.0,17.31,0.950407306360171,51.98,82.43,79.28,100.0,17.31,1.54,polygon,50.035,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,50.035
431505,Maharashtra,Parbhani,6.0,0.0,68.0,92.0,18.76,0.0094976738202945,54.23,38.61,79.28,92.0,18.76,0.02,polygon,42.437,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,42.437
431506,Maharashtra,Parbhani,7.0,0.0,68.0,91.0,17.47,0.1439217050027323,56.21,38.61,79.28,91.0,17.47,0.23,polygon,42.443,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,42.443
431507,Maharashtra,Jalna,4.0,0.0,68.0,100.0,16.74,0.1975019784605856,49.31,38.61,79.28,100.0,16.74,0.32,polygon,42.671,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,42.671
431508,Maharashtra,Parbhani,6.0,1.0,69.0,99.0,17.62,0.0060447702987286,54.23,82.43,96.48,99.0,17.62,0.01,polygon,52.4665,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,52.4665
431509,Maharashtra,Hingoli,5.0,1.0,68.0,95.0,15.46,0.0319764063226406,51.98,82.43,79.28,95.0,15.46,0.05,polygon,48.635000000000005,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,48.635000000000005
431510,Maharashtra,Parbhani,27.0,8.0,68.0,100.0,16.28,0.0693789875284537,73.95,96.2,79.28,100.0,16.28,0.11,polygon,54.88400000000001,Very High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,54.88400000000001
431511,Maharashtra,Parbhani,20.0,1.0,68.0,98.0,17.42,0.1129319270091885,70.19,82.43,79.28,98.0,17.42,0.18,polygon,52.143,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,52.143
431512,Maharashtra,Hingoli,0.0,0.0,68.0,76.0,17.2,0.0306659427402008,15.94,38.61,79.28,76.0,17.2,0.05,polygon,34.067,Low,ipcc_15x5_25trend_inform_coastal+7,False,0.0,34.067
431513,Maharashtra,Hingoli,6.0,1.0,68.0,99.0,17.34,0.1230721198876053,54.23,82.43,79.28,99.0,17.34,0.2,polygon,49.892,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,49.892
431514,Maharashtra,Parbhani,8.0,1.0,68.0,100.0,17.69,0.2699857426549213,57.85,82.43,79.28,100.0,17.69,0.44,polygon,50.6975,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,50.6975
431515,Maharashtra,Beed,1.0,0.0,68.0,100.0,14.92,0.1244684635844613,35.89,38.61,79.28,100.0,14.92,0.2,polygon,40.355,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,40.355
431516,Maharashtra,Parbhani,9.0,0.0,68.0,99.0,17.87,0.1002957494117393,59.33,38.61,79.28,99.0,17.87,0.16,polygon,44.1535,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.1535
431517,Maharashtra,Beed,0.0,0.0,68.0,100.0,18.21,0.1278693536470408,15.94,38.61,79.28,100.0,18.21,0.21,polygon,37.8585,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,37.8585
431518,Maharashtra,Beed,3.0,2.0,68.0,100.0,15.28,0.3374111831943157,46.18,89.36,79.28,100.0,15.28,0.55,polygon,49.6525,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,49.6525
431519,Maharashtra,Beed,1.0,0.0,68.0,100.0,14.36,0.2409479829706979,35.89,38.61,79.28,100.0,14.36,0.39,polygon,40.3185,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,40.3185
431520,Maharashtra,Beed,0.0,0.0,68.0,100.0,15.3,0.0491889985895627,15.94,38.61,79.28,100.0,15.3,0.08,polygon,37.389500000000005,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,37.389500000000005
431521,Maharashtra,Parbhani,5.0,0.0,68.0,81.0,18.37,0.0380054256556,51.98,38.61,79.28,81.0,18.37,0.06,polygon,40.401,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,40.401
431522,Maharashtra,Latur,1.0,1.0,68.0,100.0,14.72,2.109037900874636,35.89,82.43,79.28,100.0,14.72,3.42,polygon,47.703,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,47.703
431523,Maharashtra,Beed,3.0,0.0,68.0,100.0,13.11,0.0290954906384599,46.18,38.61,79.28,100.0,13.11,0.05,polygon,41.5895,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,41.5895
431530,Maharashtra,Beed,3.0,3.0,69.0,100.0,17.28,0.0155642023346303,46.18,91.98,96.48,100.0,17.28,0.03,polygon,52.7955,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,52.7955
431536,Maharashtra,Parbhani,0.0,0.0,68.0,86.0,17.18,0.0878202493492259,15.94,38.61,79.28,86.0,17.18,0.14,polygon,35.586499999999994,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,35.586499999999994
431537,Maharashtra,Parbhani,10.0,0.0,68.0,85.0,16.84,0.0135283030339879,60.82,38.61,79.28,85.0,16.84,0.02,polygon,42.0875,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,42.0875
431540,Maharashtra,Parbhani,9.0,0.0,68.0,91.0,16.84,0.0056227430261021,59.33,38.61,79.28,91.0,16.84,0.01,polygon,42.7615,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,42.7615
431541,Maharashtra,Parbhani,8.0,0.0,68.0,98.0,18.26,0.0999098557692307,57.85,38.61,79.28,98.0,18.26,0.16,polygon,43.84,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,43.84
431542,Maharashtra,Hingoli,11.0,3.0,68.0,99.0,16.55,0.0374020406174747,62.19,91.98,79.28,99.0,16.55,0.06,polygon,52.365,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,52.365
431601,Maharashtra,Nanded,18.0,1.0,68.0,98.0,19.44,0.0277385599202724,68.59,82.43,79.28,98.0,19.44,0.05,polygon,52.1735,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,52.1735
431602,Maharashtra,Nanded,16.0,2.0,69.0,96.0,19.44,0.0674225347374087,66.96,89.36,96.48,96.0,19.44,0.11,polygon,55.2635,Very High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,55.2635
431603,Maharashtra,Nanded,19.0,1.0,68.0,100.0,17.93,0.3568494805508577,69.42,82.43,79.28,100.0,17.93,0.58,polygon,52.504000000000005,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,52.504000000000005
431604,Maharashtra,Nanded,48.0,1.0,68.0,100.0,19.52,0.7963849016480595,81.89,82.43,79.28,100.0,19.52,1.29,polygon,54.7905,Very High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,54.7905
431605,Maharashtra,Nanded,10.0,0.0,68.0,93.0,19.52,0.0181947681947681,60.82,38.61,79.28,93.0,19.52,0.03,polygon,43.692,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,43.692
431606,Maharashtra,Nanded,19.0,3.0,69.0,100.0,18.66,0.1862480201248486,69.42,91.98,96.48,100.0,18.66,0.3,polygon,56.556,Very High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,56.556
431701,Maharashtra,Hingoli,6.0,0.0,68.0,97.0,17.53,0.0251708673275191,54.23,38.61,79.28,97.0,17.53,0.04,polygon,43.00749999999999,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,43.00749999999999
431702,Maharashtra,Hingoli,12.0,3.0,68.0,100.0,16.99,0.0663203199721763,63.3,91.98,79.28,100.0,16.99,0.11,polygon,52.76,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,52.76
431703,Maharashtra,Hingoli,3.0,0.0,68.0,100.0,19.89,0.078914476767803,46.18,38.61,79.28,100.0,19.89,0.13,polygon,42.6265,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,42.6265
431704,Maharashtra,Nanded,2.0,0.0,68.0,85.0,18.43,0.0191666121541178,42.22,38.61,79.28,85.0,18.43,0.03,polygon,39.5385,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,39.5385
431705,Maharashtra,Hingoli,5.0,2.0,68.0,95.0,18.98,0.0394886141325612,51.98,89.36,79.28,95.0,18.98,0.06,polygon,50.205000000000005,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,50.205000000000005
431707,Maharashtra,Nanded,0.0,0.0,69.0,82.0,18.22,0.0047040737893927,15.94,38.61,96.48,82.0,18.22,0.01,polygon,37.68999999999999,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,37.68999999999999
431708,Maharashtra,Nanded,5.0,1.0,68.0,100.0,17.92,0.7675503327671187,51.98,82.43,79.28,100.0,17.92,1.25,polygon,50.054,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,50.054
431709,Maharashtra,Nanded,22.0,0.0,69.0,98.0,20.58,0.1677488682610087,71.47,38.61,96.48,98.0,20.58,0.27,polygon,48.8385,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,48.8385
431710,Maharashtra,Nanded,9.0,0.0,69.0,100.0,21.43,0.6404455192298749,59.33,38.61,96.48,100.0,21.43,1.04,polygon,47.6375,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,47.6375
431711,Maharashtra,Nanded,23.0,0.0,68.0,100.0,23.46,0.104301632547292,72.02,38.61,79.28,100.0,23.46,0.17,polygon,47.048,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,47.048
431712,Maharashtra,Hingoli,15.0,0.0,68.0,100.0,21.32,0.0485601903559461,66.15,38.61,79.28,100.0,21.32,0.08,polygon,45.824000000000005,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,45.824000000000005
431713,Maharashtra,Nanded,0.0,0.0,68.0,100.0,18.65,0.016388242757454,15.94,38.61,79.28,100.0,18.65,0.03,polygon,37.8795,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,37.8795
431714,Maharashtra,Nanded,4.0,2.0,69.0,100.0,16.68,0.1610614192009541,49.31,89.36,96.48,100.0,16.68,0.26,polygon,52.8395,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,52.8395
431715,Maharashtra,Nanded,3.0,0.0,69.0,100.0,15.32,0.3517250563181783,46.18,38.61,96.48,100.0,15.32,0.57,polygon,44.631,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.631
431716,Maharashtra,Nanded,0.0,0.0,68.0,100.0,17.81,0.3838353030880671,15.94,38.61,79.28,100.0,17.81,0.62,polygon,37.901,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,37.901
431717,Maharashtra,Nanded,5.0,0.0,69.0,100.0,17.1,0.0351383727001873,51.98,38.61,96.48,100.0,17.1,0.06,polygon,45.6405,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,45.6405
431718,Maharashtra,Nanded,1.0,1.0,69.0,98.0,17.1,0.0555874312329137,35.89,82.43,96.48,98.0,17.1,0.09,polygon,49.5075,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,49.5075
431719,Maharashtra,Nanded,3.0,0.0,69.0,100.0,14.43,0.0368004866180048,46.18,38.61,96.48,100.0,14.43,0.06,polygon,44.37,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.37
431720,Maharashtra,Parbhani,10.0,0.0,68.0,81.0,18.14,0.2301724137931034,60.82,38.61,79.28,81.0,18.14,0.37,polygon,41.77,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,41.77
431721,Maharashtra,Nanded,13.0,0.0,68.0,100.0,22.97,0.1865916549460853,64.26,38.61,79.28,100.0,22.97,0.3,polygon,45.84300000000001,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,45.84300000000001
431722,Maharashtra,Nanded,3.0,0.0,68.0,100.0,20.86,0.0244252873563218,46.18,38.61,79.28,100.0,20.86,0.04,polygon,42.7495,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,42.7495
431723,Maharashtra,Nanded,32.0,0.0,69.0,100.0,22.52,0.0690787702579012,76.2,38.61,96.48,100.0,22.52,0.11,polygon,50.099,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,50.099
431731,Maharashtra,Nanded,14.0,0.0,69.0,100.0,23.46,0.0956924754634678,65.25,38.61,96.48,100.0,23.46,0.16,polygon,48.61,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,48.61
431736,Maharashtra,Nanded,5.0,0.0,68.0,100.0,21.54,0.0653101222042886,51.98,38.61,79.28,100.0,21.54,0.11,polygon,43.739,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,43.739
431741,Maharashtra,Nanded,1.0,1.0,68.0,100.0,18.72,0.8815951221910803,35.89,82.43,79.28,100.0,18.72,1.43,polygon,47.8055,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,47.8055
431742,Maharashtra,Nanded,1.0,0.0,68.0,100.0,15.96,0.3638024231127679,35.89,38.61,79.28,100.0,15.96,0.59,polygon,40.6085,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,40.6085
431743,Maharashtra,Nanded,19.0,0.0,69.0,100.0,18.82,0.0138215163798259,69.42,38.61,96.48,100.0,18.82,0.02,polygon,48.5045,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,48.5045
431745,Maharashtra,Nanded,10.0,0.0,68.0,98.0,19.57,0.0263033455491192,60.82,38.61,79.28,98.0,19.57,0.04,polygon,44.452,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.452
431746,Maharashtra,Nanded,6.0,3.0,69.0,100.0,16.91,0.0575837786545472,54.23,91.98,96.48,100.0,16.91,0.09,polygon,53.9625,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,53.9625
431750,Maharashtra,Nanded,0.0,0.0,69.0,98.0,19.52,0.0,15.94,38.61,96.48,98.0,19.52,0.0,polygon,40.2825,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,40.2825
431801,Maharashtra,Nanded,0.0,0.0,69.0,100.0,18.19,0.1862162751613275,15.94,38.61,96.48,100.0,18.19,0.3,polygon,40.458,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,40.458
431802,Maharashtra,Nanded,11.0,0.0,68.0,99.0,19.04,0.0314191817359137,62.19,38.61,79.28,99.0,19.04,0.05,polygon,44.730500000000006,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.730500000000006
431803,Maharashtra,Nanded,2.0,0.0,66.0,99.0,20.15,0.066383737635616,42.22,38.61,51.2,99.0,20.15,0.11,polygon,37.7045,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,37.7045
431804,Maharashtra,Nanded,6.0,0.0,66.0,100.0,22.36,0.0571037198750053,54.23,38.61,51.2,100.0,22.36,0.09,polygon,39.9825,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,39.9825
431805,Maharashtra,Nanded,6.0,0.0,66.0,100.0,20.99,0.337031877407195,54.23,38.61,51.2,100.0,20.99,0.55,polygon,39.892,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,39.892
431806,Maharashtra,Nanded,15.0,0.0,69.0,100.0,20.59,0.325348345111191,66.15,38.61,96.48,100.0,20.59,0.53,polygon,48.407,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,48.407
431807,Maharashtra,Nanded,10.0,0.0,68.0,100.0,20.83,0.0921123522861966,60.82,38.61,79.28,100.0,20.83,0.15,polygon,44.9685,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,44.9685
431808,Maharashtra,Nanded,21.0,0.0,69.0,100.0,23.58,0.0889557370004297,70.88,38.61,96.48,100.0,23.58,0.14,polygon,49.4675,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,49.4675
431809,Maharashtra,Nanded,33.0,1.0,68.0,100.0,22.64,0.066612510154346,76.6,82.43,79.28,100.0,22.64,0.11,polygon,54.17,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,54.17
431810,Maharashtra,Nanded,6.0,0.0,66.0,100.0,21.62,0.1541019179616407,54.23,38.61,51.2,100.0,21.62,0.25,polygon,39.9115,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,39.9115
431811,Maharashtra,Nanded,12.0,0.0,67.0,100.0,23.58,0.0140815133641532,63.3,38.61,60.83,100.0,23.58,0.02,polygon,42.953,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,42.953
440001,Maharashtra,Nagpur,0.0,0.0,66.0,100.0,20.23,0.0,15.94,38.61,51.2,100.0,20.23,0.0,polygon,33.897,Low,ipcc_15x5_25trend_inform_coastal+7,False,0.0,33.897
440002,Maharashtra,Nagpur,0.0,0.0,66.0,100.0,19.58,0.0260610573343261,15.94,38.61,51.2,100.0,19.58,0.04,polygon,33.8095,Low,ipcc_15x5_25trend_inform_coastal+7,False,0.0,33.8095
440003,Maharashtra,Nagpur,0.0,0.0,66.0,100.0,21.8,0.0,15.94,38.61,51.2,100.0,21.8,0.0,polygon,34.1325,Low,ipcc_15x5_25trend_inform_coastal+7,False,0.0,34.1325
440005,Maharashtra,Nagpur,0.0,0.0,66.0,100.0,24.19,0.0,15.94,38.61,51.2,100.0,24.19,0.0,polygon,34.491,Low,ipcc_15x5_25trend_inform_coastal+7,False,0.0,34.491
440006,Maharashtra,Nagpur,0.0,0.0,65.0,100.0,20.23,0.0,15.94,38.61,42.48,100.0,20.23,0.0,polygon,32.589,Low,ipcc_15x5_25trend_inform_coastal+7,False,0.0,32.589
440007,Maharashtra,Nagpur,3.0,3.0,67.0,100.0,20.23,0.5710560625814863,46.18,91.98,60.83,100.0,20.23,0.93,polygon,48.1155,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,48.1155
440008,Maharashtra,Nagpur,0.0,0.0,66.0,100.0,17.98,0.0083432657926102,15.94,38.61,51.2,100.0,17.98,0.01,polygon,33.562,Low,ipcc_15x5_25trend_inform_coastal+7,False,0.0,33.562
440009,Maharashtra,,0.0,0.0,68.0,100.0,19.85,0.0,15.94,38.61,79.28,100.0,19.85,0.0,polygon,45.052,Medium,ipcc_15x5_25trend_inform_coastal+7,True,7.0,38.052
440010,Maharashtra,Nagpur,0.0,0.0,67.0,100.0,20.5,0.0610687022900763,15.94,38.61,60.83,100.0,20.5,0.1,polygon,35.407000000000004,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,35.407000000000004
440012,Maharashtra,Nagpur,0.0,0.0,65.0,100.0,20.54,0.0,15.94,38.61,42.48,100.0,20.54,0.0,polygon,32.6355,Low,ipcc_15x5_25trend_inform_coastal+7,False,0.0,32.6355
440013,Maharashtra,Nagpur,4.0,3.0,66.0,100.0,20.23,0.0028629856850715,49.31,91.98,51.2,100.0,20.23,0.0,polygon,46.908,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,46.908
440014,Maharashtra,Nagpur,0.0,0.0,67.0,100.0,20.23,0.0,15.94,38.61,60.83,100.0,20.23,0.0,polygon,35.3415,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,35.3415
440015,Maharashtra,Nagpur,0.0,0.0,67.0,100.0,24.19,0.0,15.94,38.61,60.83,100.0,24.19,0.0,polygon,35.935500000000005,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,35.935500000000005
440016,Maharashtra,Nagpur,0.0,0.0,64.0,100.0,22.57,0.0,15.94,38.61,35.03,100.0,22.57,0.0,polygon,31.8225,Low,ipcc_15x5_25trend_inform_coastal+7,False,0.0,31.8225
440017,Maharashtra,Nagpur,0.0,0.0,67.0,100.0,20.23,0.0,15.94,38.61,60.83,100.0,20.23,0.0,polygon,35.3415,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,35.3415
440018,Maharashtra,Nagpur,3.0,3.0,66.0,100.0,20.23,1.7904967602591793,46.18,91.98,51.2,100.0,20.23,2.91,polygon,47.166,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,47.166
440019,Maharashtra,Nagpur,0.0,0.0,66.0,100.0,24.19,0.0,15.94,38.61,51.2,100.0,24.19,0.0,polygon,34.491,Low,ipcc_15x5_25trend_inform_coastal+7,False,0.0,34.491
440020,Maharashtra,Nagpur,0.0,0.0,65.0,100.0,22.34,0.0,15.94,38.61,42.48,100.0,22.34,0.0,polygon,32.9055,Low,ipcc_15x5_25trend_inform_coastal+7,False,0.0,32.9055
440021,Maharashtra,Nagpur,0.0,0.0,62.0,100.0,20.83,0.1228215767634854,15.94,38.61,25.02,100.0,20.83,0.2,polygon,30.110000000000003,Low,ipcc_15x5_25trend_inform_coastal+7,False,0.0,30.110000000000003
440022,Maharashtra,Nagpur,0.0,1.0,66.0,100.0,24.19,0.5404191616766467,15.94,82.43,51.2,100.0,24.19,0.88,polygon,41.284000000000006,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,41.284000000000006
440023,Maharashtra,Nagpur,0.0,0.0,63.0,100.0,18.49,0.1176807817589576,15.94,38.61,28.81,100.0,18.49,0.19,polygon,30.325,Low,ipcc_15x5_25trend_inform_coastal+7,False,0.0,30.325
440024,Maharashtra,Nagpur,1.0,0.0,65.0,100.0,23.88,0.3856209150326797,35.89,38.61,42.48,100.0,23.88,0.63,polygon,36.2865,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,36.2865
440025,Maharashtra,Nagpur,1.0,0.0,66.0,100.0,24.19,0.4302788844621514,35.89,38.61,51.2,100.0,24.19,0.7,polygon,37.6585,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,37.6585
440026,Maharashtra,Nagpur,0.0,0.0,67.0,100.0,19.79,0.0439189189189189,15.94,38.61,60.83,100.0,19.79,0.07,polygon,35.293,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,35.293
440027,Maharashtra,Nagpur,0.0,0.0,66.0,100.0,24.19,0.0061576354679802,15.94,38.61,51.2,100.0,24.19,0.01,polygon,34.4935,Low,ipcc_15x5_25trend_inform_coastal+7,False,0.0,34.4935
440030,Maharashtra,Nagpur,0.0,0.0,67.0,100.0,20.23,0.0,15.94,38.61,60.83,100.0,20.23,0.0,polygon,35.3415,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,35.3415
440032,Maharashtra,Nagpur,0.0,0.0,67.0,100.0,20.23,0.0,15.94,38.61,60.83,100.0,20.23,0.0,polygon,35.3415,Medium,ipcc_15x5_25trend_inform_coastal+7,False,0.0,35.3415
440033,Maharashtra,Nagpur,9.0,9.0,66.0,100.0,20.33,1.7344428364688858,59.33,96.6,51.2,100.0,20.33,2.81,polygon,49.8215,High,ipcc_15x5_25trend_inform_coastal+7,False,0.0,49.8215
440034,Maharashtra,Nagpur,0.0,0.0,67.0,46.0,21.49,0.0,15.94,38.61,60.83,46.0,21.49,0.0,polygon,27.4305,Very Low,ipcc_15x5_25trend_inform_coastal+7,False,0.0,27.4305
440035,Maharashtra,Nagpur,0.0,0.0,66.0,100.0,17.78,0.0993556433173976,15.94,38.61,51.2,100.0,17.78,0.16,polygon,33.5695,Low,ipcc_15x5_25trend_inform_coastal+7,False,0.0,33.5695
440036,Maharashtra,Nagpur,0.0,0.0,66.0,100.0,23.79,0.0795454545454545,15.94,38.61,51.2,100.0,23.79,0.13,polygon,34.4635,Low,ipcc_15x5_25trend_inform_coastal+7,False,0.0,34.4635
